observation,analysis,n_clusters,variable,cluster,mean,stddev
20251016UTc-NEZ-West,275_395_502_619_631_645_673_727_889,5,619,1,0.61698216,0.019734407
20251016UTc-NEZ-West,275_395_502_619_631_645_673_727_889,5,619,2,0.53206426,0.04518065
20251016UTc-NEZ-West,275_395_502_619_631_645_673_727_889,5,619,3,0.522376,0.020908548
20251016UTc-NEZ-West,275_395_502_619_631_645_673_727_889,5,619,4,0.5195272,0.028672848
20251016UTc-NEZ-West,275_395_502_619_631_645_673_727_889,5,619,5,0.63401675,0.024865028
20251016UTc-NEZ-West,275_395_502_619_631_645_673_727_889,5,631,1,0.7284552,0.017891394
20251016UTc-NEZ-West,275_395_502_619_631_645_673_727_889,5,631,2,0.64286864,0.042968985
20251016UTc-NEZ-West,275_395_502_619_631_645_673_727_889,5,631,3,0.61820406,0.021726653
20251016UTc-NEZ-West,275_395_502_619_631_645_673_727_889,5,631,4,0.61150867,0.031206794
20251016UTc-NEZ-West,275_395_502_619_631_645_673_727_889,5,631,5,0.7401414,0.022148376
20251016UTc-NEZ-West,275_395_502_619_631_645_673_727_889,5,645,1,0.6775611,0.021424431
20251016UTc-NEZ-West,275_395_502_619_631_645_673_727_889,5,645,2,0.5855712,0.052220102
20251016UTc-NEZ-West,275_395_502_619_631_645_673_727_889,5,645,3,0.60537845,0.021533804
20251016UTc-NEZ-West,275_395_502_619_631_645_673_727_889,5,645,4,0.5969411,0.034651402
20251016UTc-NEZ-West,275_395_502_619_631_645_673_727_889,5,645,5,0.69128823,0.03026694
20251016UTc-NEZ-West,275_395_502_619_631_645_673_727_889,5,673,1,0.7453825,0.017254107
20251016UTc-NEZ-West,275_395_502_619_631_645_673_727_889,5,673,2,0.6614399,0.04330086
20251016UTc-NEZ-West,275_395_502_619_631_645_673_727_889,5,673,3,0.65217483,0.01885073
20251016UTc-NEZ-West,275_395_502_619_631_645_673_727_889,5,673,4,0.6386396,0.03472004
20251016UTc-NEZ-West,275_395_502_619_631_645_673_727_889,5,673,5,0.7586938,0.02203749
20251016UTc-NEZ-West,275_395_502_619_631_645_673_727_889,5,727,1,0.34667394,0.014504594
20251016UTc-NEZ-West,275_395_502_619_631_645_673_727_889,5,727,2,0.30819246,0.026218621
20251016UTc-NEZ-West,275_395_502_619_631_645_673_727_889,5,727,3,0.3041165,0.010853885
20251016UTc-NEZ-West,275_395_502_619_631_645_673_727_889,5,727,4,0.312848,0.014793028
20251016UTc-NEZ-West,275_395_502_619_631_645_673_727_889,5,727,5,0.3625326,0.02225384
20251016UTc-NEZ-West,275_395_502_619_631_645_673_727_889,5,889,1,0.07196693,0.0032448424
20251016UTc-NEZ-West,275_395_502_619_631_645_673_727_889,5,889,2,0.080752976,0.0025913655
20251016UTc-NEZ-West,275_395_502_619_631_645_673_727_889,5,889,3,0.057064433,0.00393777
20251016UTc-NEZ-West,275_395_502_619_631_645_673_727_889,5,889,4,0.07224492,0.0047271485
20251016UTc-NEZ-West,275_395_502_619_631_645_673_727_889,5,889,5,0.08012579,0.0028473153
20251016UTc-NEZ-West,275_395_502_619_631_645_673_727_889,6,275,1,0.31996655,0.006564254
20251016UTc-NEZ-West,275_395_502_619_631_645_673_727_889,6,275,2,0.33138755,0.007314701
20251016UTc-NEZ-West,275_395_502_619_631_645_673_727_889,6,275,3,0.2975036,0.0051704897
20251016UTc-NEZ-West,275_395_502_619_631_645_673_727_889,6,275,4,0.3060844,0.0074080373
20251016UTc-NEZ-West,275_395_502_619_631_645_673_727_889,6,275,5,0.30105716,0.0068871933
20251016UTc-NEZ-West,275_395_502_619_631_645_673_727_889,6,275,6,0.32729498,0.0039829393
20251016UTc-NEZ-West,275_395_502_619_631_645_673_727_889,6,395,1,0.5058611,0.02262337
20251016UTc-NEZ-West,275_395_502_619_631_645_673_727_889,6,395,2,0.2815117,0.023104563
20251016UTc-NEZ-West,275_395_502_619_631_645_673_727_889,6,395,3,0.38340887,0.039320353
20251016UTc-NEZ-West,275_395_502_619_631_645_673_727_889,6,395,4,0.4471002,0.030997522
20251016UTc-NEZ-West,275_395_502_619_631_645_673_727_889,6,395,5,0.28817508,0.019859308
20251016UTc-NEZ-West,275_395_502_619_631_645_673_727_889,6,395,6,0.4888903,0.022068694
20251016UTc-NEZ-West,275_395_502_619_631_645_673_727_889,6,502,1,0.72399706,0.023782162
20251016UTc-NEZ-West,275_395_502_619_631_645_673_727_889,6,502,2,0.44489628,0.032565236
20251016UTc-NEZ-West,275_395_502_619_631_645_673_727_889,6,502,3,0.57915133,0.046027154
20251016UTc-NEZ-West,275_395_502_619_631_645_673_727_889,6,502,4,0.65213186,0.0452765
20251016UTc-NEZ-West,275_395_502_619_631_645_673_727_889,6,502,5,0.47127694,0.026599597
20251016UTc-NEZ-West,275_395_502_619_631_645_673_727_889,6,502,6,0.7121087,0.020236453
20251016UTc-NEZ-West,275_395_502_619_631_645_673_727_889,6,619,1,0.64124244,0.019751348
20251016UTc-NEZ-West,275_395_502_619_631_645_673_727_889,6,619,2,0.521982,0.020782141
20251016UTc-NEZ-West,275_395_502_619_631_645_673_727_889,6,619,3,0.52928066,0.04470112
20251016UTc-NEZ-West,275_395_502_619_631_645_673_727_889,6,619,4,0.54160416,0.048631046
20251016UTc-NEZ-West,275_395_502_619_631_645_673_727_889,6,619,5,0.52201235,0.026662013
20251016UTc-NEZ-West,275_395_502_619_631_645_673_727_889,6,619,6,0.6170116,0.019756762
20251016UTc-NEZ-West,275_395_502_619_631_645_673_727_889,6,631,1,0.7456569,0.018835533
20251016UTc-NEZ-West,275_395_502_619_631_645_673_727_889,6,631,2,0.6178949,0.02161771
20251016UTc-NEZ-West,275_395_502_619_631_645_673_727_889,6,631,3,0.63285476,0.04508465
20251016UTc-NEZ-West,275_395_502_619_631_645_673_727_889,6,631,4,0.65684235,0.046661973
20251016UTc-NEZ-West,275_395_502_619_631_645_673_727_889,6,631,5,0.61390465,0.029578399
20251016UTc-NEZ-West,275_395_502_619_631_645_673_727_889,6,631,6,0.7284015,0.017881116
20251016UTc-NEZ-West,275_395_502_619_631_645_673_727_889,6,645,1,0.70136636,0.02240829
20251016UTc-NEZ-West,275_395_502_619_631_645_673_727_889,6,645,2,0.60498065,0.02140022
20251016UTc-NEZ-West,275_395_502_619_631_645_673_727_889,6,645,3,0.59316957,0.05130135
20251016UTc-NEZ-West,275_395_502_619_631_645_673_727_889,6,645,4,0.5856786,0.051658068
20251016UTc-NEZ-West,275_395_502_619_631_645_673_727_889,6,645,5,0.6011983,0.031374652
20251016UTc-NEZ-West,275_395_502_619_631_645_673_727_889,6,645,6,0.67702967,0.021575825
20251016UTc-NEZ-West,275_395_502_619_631_645_673_727_889,6,673,1,0.7637747,0.019095587
20251016UTc-NEZ-West,275_395_502_619_631_645_673_727_889,6,673,2,0.65192753,0.01875844
20251016UTc-NEZ-West,275_395_502_619_631_645_673_727_889,6,673,3,0.6509541,0.046161387
20251016UTc-NEZ-West,275_395_502_619_631_645_673_727_889,6,673,4,0.6761332,0.04664384
20251016UTc-NEZ-West,275_395_502_619_631_645_673_727_889,6,673,5,0.6424384,0.032508634
20251016UTc-NEZ-West,275_395_502_619_631_645_673_727_889,6,673,6,0.74551475,0.01731238
20251016UTc-NEZ-West,275_395_502_619_631_645_673_727_889,6,727,1,0.3695822,0.018008072
20251016UTc-NEZ-West,275_395_502_619_631_645_673_727_889,6,727,2,0.30375734,0.010763929
20251016UTc-NEZ-West,275_395_502_619_631_645_673_727_889,6,727,3,0.31380564,0.024881754
20251016UTc-NEZ-West,275_395_502_619_631_645_673_727_889,6,727,4,0.3055663,0.02361751
20251016UTc-NEZ-West,275_395_502_619_631_645_673_727_889,6,727,5,0.31379822,0.013572994
20251016UTc-NEZ-West,275_395_502_619_631_645_673_727_889,6,727,6,0.34661132,0.014540831
20251016UTc-NEZ-West,275_395_502_619_631_645_673_727_889,6,889,1,0.08073098,0.0027220468
20251016UTc-NEZ-West,275_395_502_619_631_645_673_727_889,6,889,2,0.056784526,0.003747582
20251016UTc-NEZ-West,275_395_502_619_631_645_673_727_889,6,889,3,0.0797971,0.0035706237
20251016UTc-NEZ-West,275_395_502_619_631_645_673_727_889,6,889,4,0.08033563,0.0022641683
20251016UTc-NEZ-West,275_395_502_619_631_645_673_727_889,6,889,5,0.071171515,0.0045799543
20251016UTc-NEZ-West,275_395_502_619_631_645_673_727_889,6,889,6,0.07215838,0.0033324128
20251016UTf-NEZ-East,NH3_PCld,4,NH3,1,87.22965,20.291594
20251016UTf-NEZ-East,NH3_PCld,4,NH3,2,71.640205,23.80985
20251016UTf-NEZ-East,NH3_PCld,4,NH3,3,207.30954,25.821896
20251016UTf-NEZ-East,NH3_PCld,4,NH3,4,181.21909,29.042503
20251016UTf-NEZ-East,NH3_PCld,4,PCld,1,1852.1627,80.39509
20251016UTf-NEZ-East,NH3_PCld,4,PCld,2,1633.2312,78.02853
20251016UTf-NEZ-East,NH3_PCld,4,PCld,3,2105.4287,118.683136
20251016UTf-NEZ-East,NH3_PCld,4,PCld,4,1704.0808,118.432526
20251016UTf-NEZ-East,NH3_PCld,5,NH3,1,203.33997,26.379295
20251016UTf-NEZ-East,NH3_PCld,5,NH3,2,87.9554,20.032515
20251016UTf-NEZ-East,NH3_PCld,5,NH3,3,71.28042,23.711748
20251016UTf-NEZ-East,NH3_PCld,5,NH3,4,207.46243,24.583944
20251016UTf-NEZ-East,NH3_PCld,5,NH3,5,166.84235,21.583107
20251016UTf-NEZ-East,NH3_PCld,5,PCld,1,1835.8761,79.11676
20251016UTf-NEZ-East,NH3_PCld,5,PCld,2,1852.0269,80.72323
20251016UTf-NEZ-East,NH3_PCld,5,PCld,3,1633.6304,79.13234
20251016UTf-NEZ-East,NH3_PCld,5,PCld,4,2145.5112,97.69357
20251016UTf-NEZ-East,NH3_PCld,5,PCld,5,1627.7405,88.20813
20251016UTf-NEZ-East,NH3_PCld,6,NH3,1,94.59486,20.898888
20251016UTf-NEZ-East,NH3_PCld,6,NH3,2,207.2857,24.62126
20251016UTf-NEZ-East,NH3_PCld,6,NH3,3,79.50738,20.285137
20251016UTf-NEZ-East,NH3_PCld,6,NH3,4,65.80926,24.88845
20251016UTf-NEZ-East,NH3_PCld,6,NH3,5,166.19,21.48421
20251016UTf-NEZ-East,NH3_PCld,6,NH3,6,203.56815,25.973248
20251016UTf-NEZ-East,NH3_PCld,6,PCld,1,1922.8232,65.19704
20251016UTf-NEZ-East,NH3_PCld,6,PCld,2,2143.9497,98.61188
20251016UTf-NEZ-East,NH3_PCld,6,PCld,3,1743.5157,57.18933
20251016UTf-NEZ-East,NH3_PCld,6,PCld,4,1567.7764,62.853283
20251016UTf-NEZ-East,NH3_PCld,6,PCld,5,1626.7256,88.28348
20251016UTf-NEZ-East,NH3_PCld,6,PCld,6,1832.2567,79.53057
20251016UTf-NEZ-East,NH3_PCld_AOI_CI,4,NH3,1,75.40906,21.810707
20251016UTf-NEZ-East,NH3_PCld_AOI_CI,4,NH3,2,186.14284,28.94237
20251016UTf-NEZ-East,NH3_PCld_AOI_CI,4,NH3,3,86.95365,28.268549
20251016UTf-NEZ-East,NH3_PCld_AOI_CI,4,NH3,4,205.68623,27.289145
20251016UTf-NEZ-East,NH3_PCld_AOI_CI,4,PCld,1,1780.539,129.55312
20251016UTf-NEZ-East,NH3_PCld_AOI_CI,4,PCld,2,1718.4581,132.85844
20251016UTf-NEZ-East,NH3_PCld_AOI_CI,4,PCld,3,1697.4276,133.48349
20251016UTf-NEZ-East,NH3_PCld_AOI_CI,4,PCld,4,2122.224,118.71457
20251016UTf-NEZ-East,NH3_PCld_AOI_CI,4,AOI,1,0.18314514,0.020534646
20251016UTf-NEZ-East,NH3_PCld_AOI_CI,4,AOI,2,0.24405475,0.023296822
20251016UTf-NEZ-East,NH3_PCld_AOI_CI,4,AOI,3,0.27208474,0.020884717
20251016UTf-NEZ-East,NH3_PCld_AOI_CI,4,AOI,4,0.27324396,0.01059766
20251016UTf-NEZ-East,NH3_PCld_AOI_CI,4,CI,1,0.48599458,0.030890973
20251016UTf-NEZ-East,NH3_PCld_AOI_CI,4,CI,2,0.71389836,0.029174417
20251016UTf-NEZ-East,NH3_PCld_AOI_CI,4,CI,3,0.52964956,0.035972618
20251016UTf-NEZ-East,NH3_PCld_AOI_CI,4,CI,4,0.6659497,0.053578664
20251016UTf-NEZ-East,NH3_PCld_AOI_CI,5,NH3,1,191.4612,26.696672
20251016UTf-NEZ-East,NH3_PCld_AOI_CI,5,NH3,2,80.33555,21.313137
20251016UTf-NEZ-East,NH3_PCld_AOI_CI,5,NH3,3,123.84375,25.924675
20251016UTf-NEZ-East,NH3_PCld_AOI_CI,5,NH3,4,209.30301,23.690895
20251016UTf-NEZ-East,NH3_PCld_AOI_CI,5,NH3,5,68.98859,19.615973
20251016UTf-NEZ-East,NH3_PCld_AOI_CI,5,PCld,1,1729.7794,134.85283
20251016UTf-NEZ-East,NH3_PCld_AOI_CI,5,PCld,2,1797.2969,132.36885
20251016UTf-NEZ-East,NH3_PCld_AOI_CI,5,PCld,3,1733.6364,147.93694
20251016UTf-NEZ-East,NH3_PCld_AOI_CI,5,PCld,4,2143.2,105.73453
20251016UTf-NEZ-East,NH3_PCld_AOI_CI,5,PCld,5,1698.4158,126.81714
20251016UTf-NEZ-East,NH3_PCld_AOI_CI,5,AOI,1,0.23921578,0.018540276
20251016UTf-NEZ-East,NH3_PCld_AOI_CI,5,AOI,2,0.1704422,0.009415633
20251016UTf-NEZ-East,NH3_PCld_AOI_CI,5,AOI,3,0.28842327,0.010784585
20251016UTf-NEZ-East,NH3_PCld_AOI_CI,5,AOI,4,0.2727988,0.010463891
20251016UTf-NEZ-East,NH3_PCld_AOI_CI,5,AOI,5,0.24115837,0.029619608
20251016UTf-NEZ-East,NH3_PCld_AOI_CI,5,CI,1,0.7188252,0.02608745
20251016UTf-NEZ-East,NH3_PCld_AOI_CI,5,CI,2,0.49177507,0.03556322
20251016UTf-NEZ-East,NH3_PCld_AOI_CI,5,CI,3,0.5959752,0.052889984
20251016UTf-NEZ-East,NH3_PCld_AOI_CI,5,CI,4,0.66887516,0.05195785
20251016UTf-NEZ-East,NH3_PCld_AOI_CI,5,CI,5,0.49606842,0.025401559
20251016UTf-NEZ-East,NH3_PCld_AOI_CI,6,NH3,1,170.09972,21.065298
20251016UTf-NEZ-East,NH3_PCld_AOI_CI,6,NH3,2,80.45111,21.749327
20251016UTf-NEZ-East,NH3_PCld_AOI_CI,6,NH3,3,107.041145,26.215471
20251016UTf-NEZ-East,NH3_PCld_AOI_CI,6,NH3,4,209.93423,22.68879
20251016UTf-NEZ-East,NH3_PCld_AOI_CI,6,NH3,5,205.30531,24.788338
20251016UTf-NEZ-East,NH3_PCld_AOI_CI,6,NH3,6,66.518745,18.935738
20251016UTf-NEZ-East,NH3_PCld_AOI_CI,6,PCld,1,1652.415,116.50179
20251016UTf-NEZ-East,NH3_PCld_AOI_CI,6,PCld,2,1791.8828,132.24751
20251016UTf-NEZ-East,NH3_PCld_AOI_CI,6,PCld,3,1714.413,147.33165
20251016UTf-NEZ-East,NH3_PCld_AOI_CI,6,PCld,4,1837.8613,125.789536
20251016UTf-NEZ-East,NH3_PCld_AOI_CI,6,PCld,5,2162.479,103.15019
20251016UTf-NEZ-East,NH3_PCld_AOI_CI,6,PCld,6,1723.5881,128.67616
20251016UTf-NEZ-East,NH3_PCld_AOI_CI,6,AOI,1,0.24805284,0.02640073
20251016UTf-NEZ-East,NH3_PCld_AOI_CI,6,AOI,2,0.16932751,0.008628748
20251016UTf-NEZ-East,NH3_PCld_AOI_CI,6,AOI,3,0.28607357,0.011691116
20251016UTf-NEZ-East,NH3_PCld_AOI_CI,6,AOI,4,0.24283342,0.018630246
20251016UTf-NEZ-East,NH3_PCld_AOI_CI,6,AOI,5,0.27458203,0.009933158
20251016UTf-NEZ-East,NH3_PCld_AOI_CI,6,AOI,6,0.23015033,0.027080687
20251016UTf-NEZ-East,NH3_PCld_AOI_CI,6,CI,1,0.6940617,0.018514058
20251016UTf-NEZ-East,NH3_PCld_AOI_CI,6,CI,2,0.49350855,0.03616784
20251016UTf-NEZ-East,NH3_PCld_AOI_CI,6,CI,3,0.56079614,0.03215761
20251016UTf-NEZ-East,NH3_PCld_AOI_CI,6,CI,4,0.7386634,0.013580853
20251016UTf-NEZ-East,NH3_PCld_AOI_CI,6,CI,5,0.65348953,0.047288746
20251016UTf-NEZ-East,NH3_PCld_AOI_CI,6,CI,6,0.48657265,0.019453613
20251016UTf-NEZ-East,AOI_CI,4,AOI,1,0.28527358,0.011145938
20251016UTf-NEZ-East,AOI_CI,4,AOI,2,0.1695552,0.008633811
20251016UTf-NEZ-East,AOI_CI,4,AOI,3,0.24654616,0.022137882
20251016UTf-NEZ-East,AOI_CI,4,AOI,4,0.23649734,0.028874964
20251016UTf-NEZ-East,AOI_CI,4,CI,1,0.59238714,0.04268403
20251016UTf-NEZ-East,AOI_CI,4,CI,2,0.4926429,0.035239104
20251016UTf-NEZ-East,AOI_CI,4,CI,3,0.7161621,0.025855476
20251016UTf-NEZ-East,AOI_CI,4,CI,4,0.4919908,0.023167005
20251016UTf-NEZ-East,AOI_CI,5,AOI,1,0.16755955,0.0071896357
20251016UTf-NEZ-East,AOI_CI,5,AOI,2,0.2766077,0.012295177
20251016UTf-NEZ-East,AOI_CI,5,AOI,3,0.27986625,0.013772289
20251016UTf-NEZ-East,AOI_CI,5,AOI,4,0.21544573,0.02214906
20251016UTf-NEZ-East,AOI_CI,5,AOI,5,0.2353718,0.015796212
20251016UTf-NEZ-East,AOI_CI,5,CI,1,0.49678367,0.035929445
20251016UTf-NEZ-East,AOI_CI,5,CI,2,0.66519225,0.042692553
20251016UTf-NEZ-East,AOI_CI,5,CI,3,0.5373183,0.024517164
20251016UTf-NEZ-East,AOI_CI,5,CI,4,0.47812632,0.0156177925
20251016UTf-NEZ-East,AOI_CI,5,CI,5,0.7243828,0.022545872
20251016UTf-NEZ-East,AOI_CI,6,AOI,1,0.25774664,0.011615484
20251016UTf-NEZ-East,AOI_CI,6,AOI,2,0.16826017,0.007694549
20251016UTf-NEZ-East,AOI_CI,6,AOI,3,0.2786505,0.014491559
20251016UTf-NEZ-East,AOI_CI,6,AOI,4,0.21523349,0.020380002
20251016UTf-NEZ-East,AOI_CI,6,AOI,5,0.28299195,0.010919531
20251016UTf-NEZ-East,AOI_CI,6,AOI,6,0.22288963,0.009252668
20251016UTf-NEZ-East,AOI_CI,6,CI,1,0.7165083,0.025832394
20251016UTf-NEZ-East,AOI_CI,6,CI,2,0.49479285,0.036025334
20251016UTf-NEZ-East,AOI_CI,6,CI,3,0.53341377,0.024490243
20251016UTf-NEZ-East,AOI_CI,6,CI,4,0.47838008,0.015286755
20251016UTf-NEZ-East,AOI_CI,6,CI,5,0.6350026,0.03636335
20251016UTf-NEZ-East,AOI_CI,6,CI,6,0.7213633,0.02336948
20251016UTf-NEZ-East,275_395_502_619_631_645_673_727_889,4,275,1,0.29830247,0.0047579976
20251016UTf-NEZ-East,275_395_502_619_631_645_673_727_889,4,275,2,0.29898262,0.0065893927
20251016UTf-NEZ-East,275_395_502_619_631_645_673_727_889,4,275,3,0.31808382,0.009089546
20251016UTf-NEZ-East,275_395_502_619_631_645_673_727_889,4,275,4,0.3286932,0.00990177
20251016UTf-NEZ-East,275_395_502_619_631_645_673_727_889,4,395,1,0.31236988,0.032871984
20251016UTf-NEZ-East,275_395_502_619_631_645_673_727_889,4,395,2,0.4100274,0.050849922
20251016UTf-NEZ-East,275_395_502_619_631_645_673_727_889,4,395,3,0.50641584,0.018881287
20251016UTf-NEZ-East,275_395_502_619_631_645_673_727_889,4,395,4,0.29586667,0.02481679
20251016UTf-NEZ-East,275_395_502_619_631_645_673_727_889,4,502,1,0.50043255,0.045122508
20251016UTf-NEZ-East,275_395_502_619_631_645_673_727_889,4,502,2,0.60229117,0.0472965
20251016UTf-NEZ-East,275_395_502_619_631_645_673_727_889,4,502,3,0.7272402,0.024640432
20251016UTf-NEZ-East,275_395_502_619_631_645_673_727_889,4,502,4,0.47096068,0.031783618
20251016UTf-NEZ-East,275_395_502_619_631_645_673_727_889,4,619,1,0.5237271,0.026474161
20251016UTf-NEZ-East,275_395_502_619_631_645_673_727_889,4,619,2,0.5226976,0.024291959
20251016UTf-NEZ-East,275_395_502_619_631_645_673_727_889,4,619,3,0.6136317,0.021265538
20251016UTf-NEZ-East,275_395_502_619_631_645_673_727_889,4,619,4,0.5223058,0.01906312
20251016UTf-NEZ-East,275_395_502_619_631_645_673_727_889,4,631,1,0.6090301,0.03031385
20251016UTf-NEZ-East,275_395_502_619_631_645_673_727_889,4,631,2,0.62685955,0.024311792
20251016UTf-NEZ-East,275_395_502_619_631_645_673_727_889,4,631,3,0.7145936,0.020870697
20251016UTf-NEZ-East,275_395_502_619_631_645_673_727_889,4,631,4,0.6116006,0.020370854
20251016UTf-NEZ-East,275_395_502_619_631_645_673_727_889,4,645,1,0.59228474,0.02674227
20251016UTf-NEZ-East,275_395_502_619_631_645_673_727_889,4,645,2,0.57234144,0.024595264
20251016UTf-NEZ-East,275_395_502_619_631_645_673_727_889,4,645,3,0.6638502,0.023970721
20251016UTf-NEZ-East,275_395_502_619_631_645_673_727_889,4,645,4,0.5948589,0.019241538
20251016UTf-NEZ-East,275_395_502_619_631_645_673_727_889,4,673,1,0.65157616,0.031102972
20251016UTf-NEZ-East,275_395_502_619_631_645_673_727_889,4,673,2,0.666363,0.023911832
20251016UTf-NEZ-East,275_395_502_619_631_645_673_727_889,4,673,3,0.75487006,0.021204235
20251016UTf-NEZ-East,275_395_502_619_631_645_673_727_889,4,673,4,0.6599564,0.019901464
20251016UTf-NEZ-East,275_395_502_619_631_645_673_727_889,4,727,1,0.33200136,0.015802732
20251016UTf-NEZ-East,275_395_502_619_631_645_673_727_889,4,727,2,0.32242355,0.013289003
20251016UTf-NEZ-East,275_395_502_619_631_645_673_727_889,4,727,3,0.3598045,0.011916638
20251016UTf-NEZ-East,275_395_502_619_631_645_673_727_889,4,727,4,0.31179217,0.0089039225
20251016UTf-NEZ-East,275_395_502_619_631_645_673_727_889,4,889,1,0.0767219,0.006595747
20251016UTf-NEZ-East,275_395_502_619_631_645_673_727_889,4,889,2,0.0806992,0.0026663744
20251016UTf-NEZ-East,275_395_502_619_631_645_673_727_889,4,889,3,0.076088645,0.0053957775
20251016UTf-NEZ-East,275_395_502_619_631_645_673_727_889,4,889,4,0.057420798,0.0036291766
20251016UTf-NEZ-East,275_395_502_619_631_645_673_727_889,5,275,1,0.31923005,0.008105635
20251016UTf-NEZ-East,275_395_502_619_631_645_673_727_889,5,275,2,0.2982193,0.0035822177
20251016UTf-NEZ-East,275_395_502_619_631_645_673_727_889,5,275,3,0.29989353,0.0060690213
20251016UTf-NEZ-East,275_395_502_619_631_645_673_727_889,5,275,4,0.29896432,0.0065472783
20251016UTf-NEZ-East,275_395_502_619_631_645_673_727_889,5,275,5,0.3300577,0.008910111
20251016UTf-NEZ-East,275_395_502_619_631_645_673_727_889,5,395,1,0.50818294,0.017196702
20251016UTf-NEZ-East,275_395_502_619_631_645_673_727_889,5,395,2,0.39684603,0.05502739
20251016UTf-NEZ-East,275_395_502_619_631_645_673_727_889,5,395,3,0.2950195,0.016809588
20251016UTf-NEZ-East,275_395_502_619_631_645_673_727_889,5,395,4,0.41131645,0.04913576
20251016UTf-NEZ-East,275_395_502_619_631_645_673_727_889,5,395,5,0.29755118,0.025124403
20251016UTf-NEZ-East,275_395_502_619_631_645_673_727_889,5,502,1,0.72835594,0.024653373
20251016UTf-NEZ-East,275_395_502_619_631_645_673_727_889,5,502,2,0.6077124,0.06454379
20251016UTf-NEZ-East,275_395_502_619_631_645_673_727_889,5,502,3,0.47644398,0.022873878
20251016UTf-NEZ-East,275_395_502_619_631_645_673_727_889,5,502,4,0.60193884,0.044999234
20251016UTf-NEZ-East,275_395_502_619_631_645_673_727_889,5,502,5,0.47297952,0.03225576
20251016UTf-NEZ-East,275_395_502_619_631_645_673_727_889,5,619,1,0.6123919,0.023212815
20251016UTf-NEZ-East,275_395_502_619_631_645_673_727_889,5,619,2,0.5753596,0.035136018
20251016UTf-NEZ-East,275_395_502_619_631_645_673_727_889,5,619,3,0.51029307,0.010333745
20251016UTf-NEZ-East,275_395_502_619_631_645_673_727_889,5,619,4,0.5182474,0.02203754
20251016UTf-NEZ-East,275_395_502_619_631_645_673_727_889,5,619,5,0.5240389,0.018809242
20251016UTf-NEZ-East,275_395_502_619_631_645_673_727_889,5,631,1,0.713846,0.022512846
20251016UTf-NEZ-East,275_395_502_619_631_645_673_727_889,5,631,2,0.66917753,0.03781415
20251016UTf-NEZ-East,275_395_502_619_631_645_673_727_889,5,631,3,0.59345984,0.010139076
20251016UTf-NEZ-East,275_395_502_619_631_645_673_727_889,5,631,4,0.6239955,0.02276788
20251016UTf-NEZ-East,275_395_502_619_631_645_673_727_889,5,631,5,0.61379004,0.01981862
20251016UTf-NEZ-East,275_395_502_619_631_645_673_727_889,5,645,1,0.66176254,0.026081724
20251016UTf-NEZ-East,275_395_502_619_631_645_673_727_889,5,645,2,0.64018714,0.03567839
20251016UTf-NEZ-East,275_395_502_619_631_645_673_727_889,5,645,3,0.5791739,0.009778998
20251016UTf-NEZ-East,275_395_502_619_631_645_673_727_889,5,645,4,0.56675005,0.021346444
20251016UTf-NEZ-East,275_395_502_619_631_645_673_727_889,5,645,5,0.59668213,0.018889042
20251016UTf-NEZ-East,275_395_502_619_631_645_673_727_889,5,673,1,0.7538785,0.022931412
20251016UTf-NEZ-East,275_395_502_619_631_645_673_727_889,5,673,2,0.7129476,0.039024677
20251016UTf-NEZ-East,275_395_502_619_631_645_673_727_889,5,673,3,0.6359013,0.008548817
20251016UTf-NEZ-East,275_395_502_619_631_645_673_727_889,5,673,4,0.66315854,0.021978386
20251016UTf-NEZ-East,275_395_502_619_631_645_673_727_889,5,673,5,0.6621613,0.019229399
20251016UTf-NEZ-East,275_395_502_619_631_645_673_727_889,5,727,1,0.35820037,0.012232616
20251016UTf-NEZ-East,275_395_502_619_631_645_673_727_889,5,727,2,0.3572549,0.0148402
20251016UTf-NEZ-East,275_395_502_619_631_645_673_727_889,5,727,3,0.32385045,0.010372533
20251016UTf-NEZ-East,275_395_502_619_631_645_673_727_889,5,727,4,0.3189844,0.010964486
20251016UTf-NEZ-East,275_395_502_619_631_645_673_727_889,5,727,5,0.31192526,0.009050897
20251016UTf-NEZ-East,275_395_502_619_631_645_673_727_889,5,889,1,0.07519389,0.0043667657
20251016UTf-NEZ-East,275_395_502_619_631_645_673_727_889,5,889,2,0.084751025,0.0034448681
20251016UTf-NEZ-East,275_395_502_619_631_645_673_727_889,5,889,3,0.073566385,0.005935849
20251016UTf-NEZ-East,275_395_502_619_631_645_673_727_889,5,889,4,0.08045175,0.0026010477
20251016UTf-NEZ-East,275_395_502_619_631_645_673_727_889,5,889,5,0.056896213,0.003171177
20251016UTf-NEZ-East,275_395_502_619_631_645_673_727_889,6,275,1,0.30000937,0.006087244
20251016UTf-NEZ-East,275_395_502_619_631_645_673_727_889,6,275,2,0.31778863,0.009171762
20251016UTf-NEZ-East,275_395_502_619_631_645_673_727_889,6,275,3,0.31699353,0.008681564
20251016UTf-NEZ-East,275_395_502_619_631_645_673_727_889,6,275,4,0.29679137,0.0052881
20251016UTf-NEZ-East,275_395_502_619_631_645_673_727_889,6,275,5,0.33005765,0.008916932
20251016UTf-NEZ-East,275_395_502_619_631_645_673_727_889,6,275,6,0.29765666,0.0034187695
20251016UTf-NEZ-East,275_395_502_619_631_645_673_727_889,6,395,1,0.29436892,0.016303664
