REC_NO,OBJECT,REGION,DATE,UT,ERR_UT,JD,LONG_1,LONG_2,LONG_3,LONG_SYST,ERR_LONG,SYSTEM,PHASE,LAT,ERR_LAT,INFO,MEAS,CHANNEL,INSTR,MAGN,ORIE,OBSERVER
176,DC2_PROJ,L1,9/5/2023,20:15.4,,2460193.344,156.1,25.7,47.8,156.1,,1,10.4,7.7,,,ada,colo,,,,&Akuts_2
177,DC1_PROJ,L2,9/5/2023,20:15.4,,2460193.344,202.3,71.9,94,202.3,,1,10.4,8.5,,,ada,colo,,,,&Akuts_2
178,DC2_PROJ,L2,9/5/2023,20:15.4,,2460193.344,169.2,38.7,60.8,169.2,,1,10.4,9,,,ada,colo,,,,&Akuts_2
179,DC2_PROJ,L1,9/7/2023,18:49.6,,2460195.284,22.2,236.9,259.5,22.2,,1,10.2,7.9,,,ada,ired,,,,&Akuts_2
180,DC2_PROJ,L1,9/7/2023,19:43.1,,2460195.322,100.6,315,337.7,100.6,,1,10.2,6.2,,,ada,ired,,,,&Akuts_2
181,DC1_PROJ,L1,9/7/2023,19:43.1,,2460195.322,118.8,333.3,355.9,118.8,,1,10.2,7.6,,,ada,ired,,,,&Akuts_2
182,DC3_PROJ,L1,9/7/2023,19:43.1,,2460195.322,126.7,341.2,3.8,126.7,,1,10.2,7.7,,,ada,ired,,,,&Akuts_2
183,DC3_PROJ,L2,9/7/2023,19:43.1,,2460195.322,103.3,317.8,340.4,103.3,,1,10.2,8.2,,,ada,ired,,,,&Akuts_2
184,DC1_PROJ,L2,9/7/2023,19:43.1,,2460195.322,88.6,303,325.6,88.6,,1,10.2,8.4,,,ada,ired,,,,&Akuts_2
185,DC3_PROJ,L2,9/7/2023,19:43.1,,2460195.322,63.2,277.7,300.3,63.2,,1,10.2,9.3,,,ada,ired,,,,&Akuts_2
186,DC2_PROJ,L1,9/10/2023,18:20.3,,2460198.264,169.6,1.6,25,169.6,,1,9.9,6.8,,,ada,colo,,,,&Akuts_2
187,DC2_PROJ,L1,9/10/2023,18:20.3,,2460198.264,118.4,310.4,333.8,118.4,,1,9.9,7.9,,,ada,colo,,,,&Akuts_2
188,DC2_PROJ,L1,9/13/2023,17:07.7,,2460201.214,203.1,12.5,36.7,203.1,,1,9.5,7.4,,,ada,colo,,,,&Akuts_2
189,DC2_PROJ,L1,9/13/2023,17:07.7,,2460201.214,271.5,81,105.2,271.5,,1,9.5,7.6,,,ada,colo,,,,&Akuts_2
190,DC1_PROJ,L1,9/13/2023,17:07.7,,2460201.214,224.8,34.3,58.5,224.8,,1,9.5,8,,,ada,colo,,,,&Akuts_2
191,DC2_PROJ,L1,9/15/2023,18:15.2,,2460203.261,227.3,21.2,45.9,227.3,,1,9.3,6.9,,,ada,colo,,,,&Akuts_2
192,DC1_PROJ,L1,9/15/2023,18:15.2,,2460203.261,242.7,36.6,61.3,242.7,,1,9.3,7.1,,,ada,colo,,,,&Akuts_2
193,DC2_PROJ,L1,9/15/2023,18:15.2,,2460203.261,207,0.8,25.6,207,,1,9.3,7.4,,,ada,colo,,,,&Akuts_2
194,DC2_PROJ,L1,9/15/2023,19:36.1,,2460203.317,270.9,64.3,89,270.9,,1,9.3,6.8,,,ada,colo,,,,&Akuts_2
195,DC2_PROJ,L1,9/24/2023,17:01.3,,2460212.209,133.6,219.1,246.3,133.6,,1,8,6.9,,,ada,colo,,,,&Akuts_2
196,DC1_PROJ,L2,9/24/2023,17:01.3,,2460212.209,163.8,249.4,276.5,163.8,,1,8,8.2,,,ada,colo,,,,&Akuts_2
197,DC2_PROJ,L1,9/25/2023,17:35.5,,2460213.233,355.3,73.1,100.5,355.3,,1,7.8,6.5,,,ada,colo,,,,&Akuts_2
198,DC3_PROJ,L1,9/26/2023,16:13.0,,2460214.176,132.6,203.2,230.8,132.6,,1,7.7,7,,,ada,ired,,,,&Akuts_2
199,DC1_PROJ,L1,9/26/2023,16:13.0,,2460214.176,90.3,160.9,188.5,90.3,,1,7.7,8,,,ada,ired,,,,&Akuts_2
200,DC1_PROJ,L2,9/26/2023,16:13.0,,2460214.176,67.4,138,165.6,67.4,,1,7.7,8.1,,,ada,ired,,,,&Akuts_2
201,DC2_PROJ,L2,9/26/2023,16:13.0,,2460214.176,120,190.6,218.2,120,,1,7.7,8.6,,,ada,ired,,,,&Akuts_2
202,DC1_PROJ,L2,9/26/2023,16:13.0,,2460214.176,111.9,182.5,210.1,111.9,,1,7.7,9.1,,,ada,ired,,,,&Akuts_2
203,DC1_PROJ,L1,9/26/2023,18:18.0,,2460214.263,171.3,241.2,268.9,171.3,,1,7.7,6.7,,,ada,ired,,,,&Akuts_2
204,DC1_PROJ,L1,9/26/2023,18:18.0,,2460214.263,187.8,257.7,285.4,187.8,,1,7.7,7.8,,,ada,ired,,,,&Akuts_2
205,DC2_PROJ,L1,9/26/2023,18:18.0,,2460214.263,202.4,272.3,300,202.4,,1,7.7,8,,,ada,ired,,,,&Akuts_2
206,DC1_PROJ,L2,9/26/2023,18:18.0,,2460214.263,178.6,248.5,276.1,178.6,,1,7.7,9.6,,,ada,ired,,,,&Akuts_2
207,DC3_PROJ,L1,9/28/2023,16:06.2,,2460216.171,29.4,84.7,112.9,29.4,,1,7.4,7.2,,,ada,colo,,,,&Akuts_2
208,DC2_PROJ,L1,10/2/2023,19:34.0,,2460220.315,86,109.7,139,86,,1,6.6,8,,,ada,colo,,,,&Akuts_2
209,DC1_PROJ,L2,10/2/2023,19:34.0,,2460220.315,64.4,88.1,117.4,64.4,,1,6.6,8.6,,,ada,colo,,,,&Akuts_2
210,DC1_PROJ,L1,10/5/2023,16:21.1,,2460223.181,124.6,126.4,156.5,124.6,,1,6.1,5.6,,,ada,colo,,,,&Akuts_2
211,DC1_PROJ,L1,10/5/2023,16:21.1,,2460223.181,85.6,87.5,117.5,85.6,,1,6.1,7,,,ada,colo,,,,&Akuts_2
212,DC1_PROJ,L1,10/5/2023,16:21.1,,2460223.181,29,30.9,60.9,29,,1,6.1,7.6,,,ada,colo,,,,&Akuts_2
213,DC3_PROJ,L1,10/5/2023,16:21.1,,2460223.181,39.3,41.1,71.2,39.3,,1,6.1,8,,,ada,colo,,,,&Akuts_2
214,DC1_PROJ,L2,10/5/2023,16:21.1,,2460223.181,64.5,66.3,96.4,64.5,,1,6.1,9.5,,,ada,colo,,,,&Akuts_2
215,DC3_PROJ,L2,10/5/2023,16:21.1,,2460223.181,70.3,72.2,102.2,70.3,,1,6.1,10,,,ada,colo,,,,&Akuts_2
216,DC1_PROJ,L1,10/6/2023,20:28.3,,2460224.353,29.6,22.5,52.9,29.6,,1,5.9,6.8,,,ada,ired,,,,&Akuts_2
217,DC3_PROJ,L1,10/6/2023,20:28.3,,2460224.353,49.3,42.2,72.5,49.3,,1,5.9,7,,,ada,ired,,,,&Akuts_2
218,DC2_PROJ,L1,10/6/2023,20:28.3,,2460224.353,62,55,85.3,62,,1,5.9,7.8,,,ada,ired,,,,&Akuts_2
219,DC3_PROJ,L1,10/7/2023,16:10.2,,2460225.174,4.1,350.7,21.3,4.1,,1,5.7,6.5,,,ada,ired,,,,&Akuts_2
220,DC1_PROJ,L1,10/7/2023,16:10.2,,2460225.174,29.4,16,46.6,29.4,,1,5.7,7.3,,,ada,ired,,,,&Akuts_2
221,DC2_PROJ,L1,10/7/2023,16:10.2,,2460225.174,48.4,35,65.6,48.4,,1,5.7,7.4,,,ada,ired,,,,&Akuts_2
222,DC2_PROJ,L1,10/7/2023,16:10.2,,2460225.174,65.8,52.4,83,65.8,,1,5.7,7.5,,,ada,ired,,,,&Akuts_2
223,DC3_PROJ,L2,10/7/2023,16:10.2,,2460225.174,9.5,356.1,26.7,9.5,,1,5.7,9.1,,,ada,ired,,,,&Akuts_2
224,DC3_PROJ,L1,10/7/2023,17:52.7,,2460225.245,122.4,108.5,139.1,122.4,,1,5.7,5.9,,,ada,ired,,,,&Akuts_2
225,DC1_PROJ,L1,10/7/2023,17:52.7,,2460225.245,85.8,71.9,102.5,85.8,,1,5.7,6.6,,,ada,ired,,,,&Akuts_2
226,DC1_PROJ,L2,10/7/2023,17:52.7,,2460225.245,88,74.1,104.6,88,,1,5.7,9.9,,,ada,ired,,,,&Akuts_2
227,DC2_PROJ,L1,10/9/2023,17:13.6,,2460227.218,2.2,333.2,4.3,2.2,,1,5.3,5.1,,,ada,ired,,,,&Akuts_2
228,DC1_PROJ,L2,10/9/2023,17:13.6,,2460227.218,25.8,356.8,27.9,25.8,,1,5.3,8.6,,,ada,ired,,,,&Akuts_2
229,DC3_PROJ,L1,10/9/2023,17:57.7,,2460227.248,87,57.8,88.9,87,,1,5.3,6.5,,,ada,ired,,,,&Akuts_2
230,DC1_PROJ,L2,10/9/2023,17:57.7,,2460227.248,63.2,34,65.1,63.2,,1,5.3,8.7,,,ada,ired,,,,&Akuts_2
231,DC2_PROJ,L2,10/9/2023,17:57.7,,2460227.248,70.6,41.4,72.5,70.6,,1,5.3,9.2,,,ada,ired,,,,&Akuts_2
232,DC2_PROJ,L1,10/10/2023,17:16.4,,2460228.22,181.9,145.3,176.7,181.9,,1,5.1,6.6,,,ada,ired,,,,&Akuts_2
233,DC3_PROJ,L1,10/10/2023,17:16.4,,2460228.22,146,109.4,140.7,146,,1,5.1,6.9,,,ada,ired,,,,&Akuts_2
234,DC2_PROJ,L1,10/10/2023,17:16.4,,2460228.22,197.3,160.7,192.1,197.3,,1,5.1,7,,,ada,ired,,,,&Akuts_2
235,DC1_PROJ,L1,10/10/2023,17:16.4,,2460228.22,165.5,128.9,160.3,165.5,,1,5.1,7.2,,,ada,ired,,,,&Akuts_2
236,DC2_PROJ,L1,10/11/2023,14:36.3,,2460229.109,249.2,205.9,237.5,249.2,,1,4.9,6.6,,,ada,colo,,,,&Akuts_2
237,DC2_PROJ,L1,10/12/2023,15:34.5,,2460230.149,90.3,39,70.8,90.3,,1,4.7,5.4,,,ada,colo,,,,&Akuts_2
238,DC2_PROJ,L1,10/12/2023,15:34.5,,2460230.149,45.3,354,25.9,45.3,,1,4.7,6.4,,,ada,colo,,,,&Akuts_2
239,DC1_PROJ,L1,10/12/2023,15:41.5,,2460230.154,79.9,28.5,60.4,79.9,,1,4.7,5.1,,,ada,ired,,,,&Akuts_2
240,DC2_PROJ,L1,10/12/2023,16:57.1,,2460230.206,146,94.2,126.2,146,,1,4.7,6.4,,,ada,ired,,,,&Akuts_2
241,DC2_PROJ,L2,10/12/2023,16:57.1,,2460230.206,134.5,82.7,114.6,134.5,,1,4.7,9.2,,,ada,ired,,,,&Akuts_2
242,DC2_PROJ,L1,10/14/2023,16:45.3,,2460232.198,87.7,20.8,53.2,87.7,,1,4.3,6.3,,,ada,colo,,,,&Akuts_2
243,DC1_PROJ,L1,10/14/2023,16:45.3,,2460232.198,44.3,337.4,9.8,44.3,,1,4.3,7,,,ada,colo,,,,&Akuts_2
244,DC3_PROJ,L1,10/14/2023,16:45.3,,2460232.198,26.7,319.7,352.2,26.7,,1,4.3,7.8,,,ada,colo,,,,&Akuts_2
245,DC1_PROJ,L2,10/14/2023,16:45.3,,2460232.198,65.4,358.4,30.9,65.4,,1,4.3,8.5,,,ada,colo,,,,&Akuts_2
246,DC2_PROJ,L1,10/15/2023,13:50.4,,2460233.077,125,51.4,84.1,125,,1,4.1,5.5,,,ada,colo,,,,&Akuts_2
247,DC2_PROJ,L1,10/15/2023,13:50.4,,2460233.077,159.7,86,118.7,159.7,,1,4.1,7.2,,,ada,colo,,,,&Akuts_2
248,DC2_PROJ,L1,10/15/2023,13:50.4,,2460233.077,142.7,69,101.7,142.7,,1,4.1,7.4,,,ada,colo,,,,&Akuts_2
249,DC3_PROJ,L1,10/15/2023,13:50.4,,2460233.077,134.5,60.9,93.5,134.5,,1,4.1,7.8,,,ada,colo,,,,&Akuts_2
250,DC3_PROJ,L1,10/18/2023,16:10.3,,2460236.174,303.2,205.9,239.4,303.2,,1,3.5,7.1,,,ada,colo,,,,&Akuts_2
251,DC1_PROJ,L2,10/18/2023,16:10.3,,2460236.174,349.4,252.1,285.6,349.4,,1,3.5,8.1,,,ada,colo,,,,&Akuts_2
252,DC3_PROJ,L2,10/18/2023,16:10.3,,2460236.174,6.1,268.8,302.3,6.1,,1,3.5,8.4,,,ada,colo,,,,&Akuts_2
253,DC3_PROJ,L2,10/18/2023,16:10.3,,2460236.174,314.5,217.2,250.7,314.5,,1,3.5,8.6,,,ada,colo,,,,&Akuts_2
254,DC2_PROJ,L1,10/19/2023,14:11.0,,2460237.091,82.8,338.5,12.2,82.8,,1,3.3,7,,,ada,colo,,,,&Akuts_2
255,DC3_PROJ,L2,10/19/2023,14:11.0,,2460237.091,67.4,323.1,356.8,67.4,,1,3.3,8.7,,,ada,colo,,,,&Akuts_2
256,DC2_PROJ,L2,10/19/2023,14:11.0,,2460237.091,61.1,316.8,350.5,61.1,,1,3.3,9.1,,,ada,colo,,,,&Akuts_2
257,DC3_PROJ,L2,10/19/2023,14:11.0,,2460237.091,70.9,326.7,0.4,70.9,,1,3.3,9.2,,,ada,colo,,,,&Akuts_2
258,DC1_PROJ,L1,10/19/2023,15:38.3,,2460237.152,124,19.3,53,124,,1,3.3,5.8,,,ada,ired,,,,&Akuts_2
259,DC1_PROJ,L1,10/19/2023,15:38.3,,2460237.152,140.8,36.1,69.8,140.8,,1,3.3,7.7,,,ada,ired,,,,&Akuts_2
260,DC3_PROJ,L2,10/19/2023,15:38.3,,2460237.152,130.5,25.7,59.5,130.5,,1,3.3,8.3,,,ada,ired,,,,&Akuts_2
261,DC2_PROJ,L1,10/20/2023,13:01.6,,2460238.043,125,13.5,47.5,125,,1,3.1,5.2,,,ada,colo,,,,&Akuts_2
262,DC1_PROJ,L1,10/20/2023,13:01.6,,2460238.043,140.8,29.3,63.3,140.8,,1,3.1,5.3,,,ada,colo,,,,&Akuts_2
263,DC3_PROJ,L2,10/20/2023,13:01.6,,2460238.043,204.4,92.9,126.9,204.4,,1,3.1,8.1,,,ada,colo,,,,&Akuts_2
264,DC2_PROJ,L1,10/26/2023,14:16.6,,2460244.095,121.2,323.5,359.1,121.2,,1,1.7,6.1,,,ada,colo,,,,&Akuts_2
265,DC2_PROJ,L1,10/26/2023,14:16.6,,2460244.095,38.7,241,276.6,38.7,,1,1.7,6.5,,,ada,colo,,,,&Akuts_2
266,DC3_PROJ,L1,10/26/2023,14:16.6,,2460244.095,108.7,311,346.6,108.7,,1,1.7,7.4,,,ada,colo,,,,&Akuts_2
267,DC1_PROJ,L1,10/26/2023,14:16.6,,2460244.095,80.7,283,318.6,80.7,,1,1.7,7.8,,,ada,colo,,,,&Akuts_2
268,DC2_PROJ,L2,10/26/2023,14:16.6,,2460244.095,56.3,258.6,294.2,56.3,,1,1.7,8.1,,,ada,colo,,,,&Akuts_2
269,DC1_PROJ,L1,10/27/2023,13:41.6,,2460245.071,194.9,29.8,65.6,194.9,,1,1.5,6.6,,,ada,colo,,,,&Akuts_2
270,DC2_PROJ,L1,11/1/2023,13:10.7,,2460250.049,248.6,45.4,82.6,248.6,,1,0.4,5,,,ada,colo,,,,&Akuts_2
271,DC3_PROJ,L1,11/1/2023,13:10.7,,2460250.049,278.8,75.7,112.9,278.8,,1,0.4,6.9,,,ada,colo,,,,&Akuts_2
272,DC1_PROJ,L1,11/1/2023,13:10.7,,2460250.049,242.8,39.7,76.8,242.8,,1,0.4,7.7,,,ada,colo,,,,&Akuts_2
273,DC2_PROJ,L1,11/1/2023,13:10.7,,2460250.049,262,58.8,96,262,,1,0.4,8,,,ada,colo,,,,&Akuts_2
274,DC2_PROJ,L1,11/4/2023,15:04.6,,2460253.128,86.3,219.6,257.7,86.3,,1,-0.3,4.1,,,ada,colo,,,,&Akuts_2
275,DC1_PROJ,L1,11/4/2023,15:04.6,,2460253.128,84,217.4,255.4,84,,1,-0.3,7,,,ada,colo,,,,&Akuts_2
276,DC2_PROJ,L1,11/4/2023,16:18.1,,2460253.179,135.6,268.5,306.6,135.6,,1,-0.3,6.9,,,ada,colo,,,,&Akuts_2
277,DC2_PROJ,L2,11/4/2023,16:18.1,,2460253.179,167,300,338,167,,1,-0.3,8.5,,,ada,colo,,,,&Akuts_2
278,DC2_PROJ,L1,11/9/2023,14:14.0,,2460258.093,121.1,216.6,255.9,121.1,,1,-1.4,5.2,,,ada,colo,,,,&Akuts_2
279,DC2_PROJ,L1,11/9/2023,14:14.0,,2460258.093,134,229.5,268.8,134,,1,-1.4,7.1,,,ada,colo,,,,&Akuts_2
280,DC1_PROJ,L1,11/9/2023,14:14.0,,2460258.093,166.1,261.6,300.9,166.1,,1,-1.4,7.6,,,ada,colo,,,,&Akuts_2
281,DC3_PROJ,L1,11/10/2023,11:44.8,,2460258.989,243.3,331.9,11.5,243.3,,1,-1.6,6.5,,,ada,colo,,,,&Akuts_2
282,DC2_PROJ,L1,11/10/2023,11:44.8,,2460258.989,194.8,283.4,323,194.8,,1,-1.6,7.2,,,ada,colo,,,,&Akuts_2
283,DC1_PROJ,L2,11/10/2023,11:44.8,,2460258.989,167.6,256.2,295.8,167.6,,1,-1.6,8.8,,,ada,colo,,,,&Akuts_2
284,DC2_PROJ,L1,11/10/2023,14:05.8,,2460259.087,257.5,345.4,25,257.5,,1,-1.7,6,,,ada,colo,,,,&Akuts_2
285,DC3_PROJ,L1,11/10/2023,14:50.6,,2460259.118,351.7,79.4,119,351.7,,1,-1.7,6.6,,,ada,colo,,,,&Akuts_2
286,DC3_PROJ,L1,11/10/2023,14:50.6,,2460259.118,291.1,18.7,58.3,291.1,,1,-1.7,7.3,,,ada,colo,,,,&Akuts_2
287,DC3_PROJ,L1,11/11/2023,11:58.4,,2460259.999,351.5,72.4,112.3,351.5,,1,-1.9,6.8,,,ada,colo,,,,&Akuts_2
288,DC2_PROJ,L1,11/11/2023,11:58.4,,2460259.999,338.9,59.8,99.7,338.9,,1,-1.9,8,,,ada,colo,,,,&Akuts_2
289,DC1_PROJ,L1,11/11/2023,13:29.5,,2460260.062,14.5,95,134.8,14.5,,1,-1.9,8,,,ada,colo,,,,&Akuts_2
290,DC2_PROJ,L2,11/11/2023,13:29.5,,2460260.062,32.9,113.3,153.2,32.9,,1,-1.9,8.4,,,ada,colo,,,,&Akuts_2
291,DC2_PROJ,L1,11/12/2023,13:42.3,,2460261.071,194.9,267.7,307.8,194.9,,1,-2.1,7.2,,,ada,colo,,,,&Akuts_2
292,DC1_PROJ,L1,11/12/2023,13:42.3,,2460261.071,216,288.8,328.9,216,,1,-2.1,7.9,,,ada,colo,,,,&Akuts_2
293,DC3_PROJ,L2,11/12/2023,13:42.3,,2460261.071,203.6,276.4,316.5,203.6,,1,-2.1,8.1,,,ada,colo,,,,&Akuts_2
294,DC2_PROJ,L2,11/12/2023,13:42.3,,2460261.071,240.6,313.3,353.4,240.6,,1,-2.1,8.3,,,ada,colo,,,,&Akuts_2
295,DC2_PROJ,L2,11/12/2023,13:42.3,,2460261.071,252,324.8,4.9,252,,1,-2.1,8.6,,,ada,colo,,,,&Akuts_2
296,DC2_PROJ,L1,11/12/2023,16:10.7,,2460261.174,329,40.9,81.1,329,,1,-2.1,6.5,,,ada,ired,,,,&Akuts_2
297,DC2_PROJ,L1,11/12/2023,16:10.7,,2460261.174,349.5,61.5,101.7,349.5,,1,-2.1,7.5,,,ada,ired,,,,&Akuts_2
298,DC2_PROJ,L1,11/14/2023,13:47.2,,2460263.074,195.8,253.2,293.9,195.8,,1,-2.6,6.2,,,ada,colo,,,,&Akuts_2
299,DC2_PROJ,L1,11/14/2023,13:47.2,,2460263.074,213.2,270.6,311.3,213.2,,1,-2.6,7.8,,,ada,colo,,,,&Akuts_2
300,DC2_PROJ,L1,8/26/2022,00:14.0,,2459817.51,352,209.1,131.3,352,,1,6.7,6.7,,,ada,colo,,,,&Avocone
301,DC2_PROJ,L2,8/26/2022,00:14.0,,2459817.51,24.2,241.4,163.5,24.2,,1,6.7,8.7,,,ada,colo,,,,&Avocone
302,DC2_PROJ,L1,8/15/2023,02:50.0,,2460171.618,127.3,162.6,179,127.3,,1,11.7,6.2,,,ada,colo,,,,&Avocone
303,DC2_PROJ,L1,8/15/2023,02:50.0,,2460171.618,200.2,235.5,251.8,200.2,,1,11.7,6.9,,,ada,colo,,,,&Avocone
304,DC2_PROJ,L1,8/15/2023,02:50.0,,2460171.618,152.1,187.4,203.7,152.1,,1,11.7,7.3,,,ada,colo,,,,&Avocone
305,DC1_PROJ,L1,8/15/2023,02:50.0,,2460171.618,173,208.3,224.6,173,,1,11.7,7.8,,,ada,colo,,,,&Avocone
306,DC3_PROJ,L1,8/22/2023,23:54.8,,2460179.496,230.8,206,224.4,230.8,,1,11.4,6.7,,,ada,colo,,,,&Avocone
307,DC1_PROJ,L1,8/22/2023,23:54.8,,2460179.496,272.4,247.6,266,272.4,,1,11.4,7.6,,,ada,colo,,,,&Avocone
308,DC2_PROJ,L1,8/24/2023,00:27.1,,2460180.519,78.5,45.9,64.6,78.5,,1,11.3,5.2,,,ada,colo,,,,&Avocone
309,DC2_PROJ,L1,8/24/2023,00:27.1,,2460180.519,65.3,32.6,51.3,65.3,,1,11.3,6.1,,,ada,colo,,,,&Avocone
310,DC2_PROJ,L1,8/24/2023,00:27.1,,2460180.519,17.1,344.5,3.2,17.1,,1,11.3,6.7,,,ada,colo,,,,&Avocone
311,DC1_PROJ,L2,8/24/2023,00:27.1,,2460180.519,53.3,20.7,39.4,53.3,,1,11.3,8.4,,,ada,colo,,,,&Avocone
312,DC3_PROJ,L1,7/24/2022,03:40.2,,2459784.653,358.4,106.3,19.7,358.4,,1,10.9,7.7,,,ada,colo,,,,&Barbier
313,DC2_PROJ,L1,7/24/2022,03:40.2,,2459784.653,305.1,52.9,326.3,305.1,,1,10.9,8,,,ada,colo,,,,&Barbier
314,DC3_PROJ,L1,8/4/2022,03:25.2,,2459795.643,268.4,292.3,208.7,268.4,,1,9.9,7,,,ada,colo,,,,&Barbier
315,DC3_PROJ,L2,8/4/2022,03:25.2,,2459795.643,243.5,267.5,183.8,243.5,,1,9.9,8.6,,,ada,colo,,,,&Barbier
316,DC2_PROJ,L2,8/4/2022,03:25.2,,2459795.643,228.3,252.2,168.6,228.3,,1,9.9,8.9,,,ada,colo,,,,&Barbier
317,DC2_PROJ,L2,8/4/2022,03:25.2,,2459795.643,248.8,272.8,189.1,248.8,,1,9.9,8.9,,,ada,colo,,,,&Barbier
318,DC3_PROJ,L2,8/4/2022,03:25.2,,2459795.643,236.2,260.1,176.5,236.2,,1,9.9,9.1,,,ada,colo,,,,&Barbier
319,DC1_PROJ,L1,8/27/2022,00:58.6,,2459818.541,169.7,18.9,301.3,169.7,,1,6.5,7.5,,,ada,colo,,,,&Barbier
320,DC2_PROJ,L1,8/27/2022,00:58.6,,2459818.541,214.5,63.8,346.2,214.5,,1,6.5,7.9,,,ada,colo,,,,&Barbier
321,DC2_PROJ,L1,10/7/2022,22:30.6,,2459860.438,235.1,124.6,58.2,235.1,,1,-2.5,6.2,,,ada,colo,,,,&Barbier
322,DC1_PROJ,L1,10/7/2022,22:30.6,,2459860.438,249.7,139.3,72.9,249.7,,1,-2.5,6.6,,,ada,colo,,,,&Barbier
323,DC2_PROJ,L1,10/7/2022,22:30.6,,2459860.438,272.8,162.4,95.9,272.8,,1,-2.5,6.6,,,ada,colo,,,,&Barbier
324,DC2_PROJ,L1,10/11/2022,21:38.2,,2459864.402,138,357.4,292,138,,1,-3.4,6.4,,,ada,colo,,,,&Barbier
325,DC2_PROJ,L1,10/11/2022,21:38.2,,2459864.402,161.9,21.3,315.9,161.9,,1,-3.4,7.4,,,ada,colo,,,,&Barbier
326,DC2_PROJ,L2,10/11/2022,21:38.2,,2459864.402,119.5,338.8,273.4,119.5,,1,-3.4,8.1,,,ada,colo,,,,&Barbier
327,DC2_PROJ,L2,10/11/2022,21:38.2,,2459864.402,153.3,12.7,307.3,153.3,,1,-3.4,8.8,,,ada,colo,,,,&Barbier
328,DC2_PROJ,L1,10/28/2022,21:12.7,,2459881.384,283.2,13,312.1,283.2,,1,-6.7,6.6,,,ada,colo,,,,&Barbier
329,DC3_PROJ,L1,10/28/2022,21:12.7,,2459881.384,256.4,346.1,285.3,256.4,,1,-6.7,7.3,,,ada,colo,,,,&Barbier
330,DC1_PROJ,L1,10/28/2022,21:12.7,,2459881.384,320.5,50.3,349.4,320.5,,1,-6.7,8,,,ada,colo,,,,&Barbier
331,DC2_PROJ,L1,6/13/2022,20:04.0,,2459744.336,210.9,266.4,169.1,210.9,,1,11.5,7,,,jac,colo,,,,&Barry
332,DC3_PROJ,L1,6/13/2022,20:04.0,,2459744.336,194.3,249.8,152.5,194.3,,1,11.5,7.2,,,jac,colo,,,,&Barry
333,DC2_PROJ,L1,6/13/2022,20:04.0,,2459744.336,230.7,286.1,188.8,230.7,,1,11.5,7.8,,,jac,colo,,,,&Barry
334,DC1_PROJ,L1,6/21/2022,20:08.0,,2459752.339,45.8,40.2,305,45.8,,1,11.7,6.7,,,jac,colo,,,,&Barry
335,DC1_PROJ,L1,6/21/2022,20:08.0,,2459752.339,62.1,56.6,321.3,62.1,,1,11.7,7,,,jac,colo,,,,&Barry
336,DC1_PROJ,L1,6/21/2022,20:08.0,,2459752.339,12.3,6.7,271.5,12.3,,1,11.7,7.4,,,jac,colo,,,,&Barry
337,DC1_PROJ,L1,6/21/2022,20:08.0,,2459752.339,4.4,358.8,263.6,4.4,,1,11.7,7.4,,,jac,colo,,,,&Barry
338,DC2_PROJ,L1,6/21/2022,20:08.0,,2459752.339,29.3,23.7,288.5,29.3,,1,11.7,7.7,,,jac,colo,,,,&Barry
339,DC2_PROJ,L1,7/5/2022,18:44.4,,2459766.281,66.5,314.5,223,66.5,,1,11.8,6.7,,,jac,ired,,,,&Barry
340,DC2_PROJ,L1,7/5/2022,18:44.4,,2459766.281,80.3,328.3,236.8,80.3,,1,11.8,6.8,,,jac,ired,,,,&Barry
341,DC2_PROJ,L1,7/5/2022,18:44.4,,2459766.281,45.8,293.9,202.4,45.8,,1,11.8,7.2,,,jac,ired,,,,&Barry
342,DC1_PROJ,L1,7/5/2022,19:19.0,,2459766.305,92.3,340.2,248.7,92.3,,1,11.8,6.9,,,jac,ired,,,,&Barry
343,DC2_PROJ,L1,8/7/2022,16:48.0,,2459799.2,158.9,155.8,73,158.9,,1,9.4,6.7,,,jac,colo,,,,&Barry
344,DC2_PROJ,L1,8/7/2022,17:07.0,,2459799.213,128.4,125.2,42.4,128.4,,1,9.4,4.1,,,jac,ired,,,,&Barry
345,DC1_PROJ,L1,11/16/2022,11:38.9,,2459899.985,74.5,22.3,326.4,74.5,,1,-9.4,7.1,,,jac,red,,,,&Barry
346,DC1_PROJ,L1,11/17/2022,10:54.0,,2459900.954,232.6,173.1,117.4,232.6,,1,-9.6,7.1,,,jac,colo,,,,&Barry
347,DC1_PROJ,L1,11/17/2022,10:54.0,,2459900.954,185.7,126.2,70.5,185.7,,1,-9.6,7.5,,,jac,colo,,,,&Barry
348,DC2_PROJ,L1,11/17/2022,10:54.0,,2459900.954,211.6,152,96.4,211.6,,1,-9.6,7.8,,,jac,colo,,,,&Barry
349,DC1_PROJ,L1,11/24/2022,11:13.0,,2459907.967,263.1,150,96.2,263.1,,1,-10.3,6.6,,,jac,colo,,,,&Barry
350,DC1_PROJ,L1,11/24/2022,11:13.0,,2459907.967,254.4,141.3,87.5,254.4,,1,-10.3,6.7,,,jac,colo,,,,&Barry
351,DC1_PROJ,L1,11/24/2022,11:13.0,,2459907.967,195.6,82.5,28.7,195.6,,1,-10.3,7.4,,,jac,colo,,,,&Barry
352,DC2_PROJ,L1,11/24/2022,11:13.0,,2459907.967,214.9,101.8,48,214.9,,1,-10.3,7.6,,,jac,colo,,,,&Barry
